"date","Air Temp ˚F","Precipitation (inches)","Relative Humidity (%)","Leaf Wetness (minutes)","Solar Radiation (langleys)","Wind Speed (mph)","Wind Direction (degrees)"
"03/17/2024 09:00","37.2","0","85","0","14","4.9","271"
"03/17/2024 10:00","38.8","0","74","0","29","8","285"
"03/17/2024 11:00","36.1","0","82","0","19","5.7","262"
"03/17/2024 12:00","34.2","0","89","22","16","6.2","298"
"03/17/2024 13:00","31.8","0","94","60","10","6.5","288"
"03/17/2024 14:00","32.2","0.01","95","60","11","5.8","256"
"03/17/2024 15:00","35.4","0","86","60","23","5.2","252"
"03/17/2024 16:00","38.2","0","70","60","30","7.8","286"
"03/17/2024 17:00","37.9","0","68","1","19","8.4","272"
"03/17/2024 18:00","37.3","0","68","0","8","7.8","276"
"03/17/2024 19:00","35.8","0","72","0","3","7.4","267"
"03/17/2024 20:00","34.8","0","77","0","0","3.8","294"
"03/17/2024 21:00","34.6","0","77","0","0","4.4","313"
"03/17/2024 22:00","33.4","0","80","0","0","5.4","310"
"03/17/2024 23:00","33","0","79","0","0","5.3","292"
"03/18/2024 00:00","32.2","0","80","0","0","5.4","302"
"03/18/2024 01:00","30.6","0","83","0","0","5.5","307"
"03/18/2024 02:00","29.3","0","86","0","0","5.1","331"
"03/18/2024 03:00","28","0","92","0","0","3.6","308"
"03/18/2024 04:00","29","0","84","0","0","6.4","313"
"03/18/2024 05:00","28.8","0","76","0","0","5.6","313"
"03/18/2024 06:00","28.5","0","74","0","0","5.8","296"
"03/18/2024 07:00","28.3","0","70","0","0","6.7","294"
"03/18/2024 08:00","28.1","0","72","0","0","8.1","290"
"03/18/2024 09:00","28.1","0","73","0","3","8","295"
"03/18/2024 10:00","28.3","0","71","0","7","5.6","306"
"03/18/2024 11:00","28","0","74","0","10","7.6","292"
"03/18/2024 12:00","28.1","0","73","0","14","9","290"
"03/18/2024 13:00","29.8","0","70","0","35","10.2","289"
"03/18/2024 14:00","30.3","0","68","0","29","8.5","289"
"03/18/2024 15:00","28.8","0","82","0","18","8.2","288"
"03/18/2024 16:00","28.8","0","87","0","10","9.2","277"
"03/18/2024 17:00","29","0","91","0","4","9.5","273"
"03/18/2024 18:00","30.4","0","92","0","4","6.7","292"
"03/18/2024 19:00","30.3","0","84","0","1","6.8","306"
"03/18/2024 20:00","30.2","0","79","0","0","6.1","320"
"03/18/2024 21:00","30.2","0","78","0","0","5.9","315"
"03/18/2024 22:00","29.6","0","82","0","0","5.9","314"
"03/18/2024 23:00","29.3","0","86","0","0","6.3","320"
"03/19/2024 00:00","29","0","85","0","0","5.9","321"
"03/19/2024 01:00","29.4","0","79","0","0","5.3","310"
"03/19/2024 02:00","29.3","0","75","0","0","6.2","296"
"03/19/2024 03:00","29.1","0","74","0","0","6.4","293"
"03/19/2024 04:00","29.4","0","67","0","0","8.3","290"
"03/19/2024 05:00","29.1","0","70","0","0","7.5","298"
"03/19/2024 06:00","29.4","0","74","0","0","8.9","286"
"03/19/2024 07:00","29.6","0","77","0","0","8.6","287"
"03/19/2024 08:00","29.9","0","73","0","0","7.1","267"
"03/19/2024 09:00","29.7","0","77","0","2","6.6","238"
"03/19/2024 10:00","28.5","0","83","0","11","9.2","230"
"03/19/2024 11:00","31","0","69","0","32","9.4","242"
"03/19/2024 12:00","32.7","0","65","0","39","10.2","241"
"03/19/2024 13:00","32.3","0","65","0","20","7.9","235"
"03/19/2024 14:00","34.5","0","61","0","27","8.2","231"
"03/19/2024 15:00","34.7","0","60","0","19","9.1","226"
"03/19/2024 16:00","35.5","0","57","0","12","8.8","241"
"03/19/2024 17:00","30.4","0","84","0","6","5.6","245"
"03/19/2024 18:00","31","0","89","0","5","6.5","200"
"03/19/2024 19:00","33.6","0","73","0","2","5.2","198"
"03/19/2024 20:00","34.5","0","67","0","0","6.8","192"
"03/19/2024 21:00","35.6","0","61","0","0","6.8","195"
"03/19/2024 22:00","37.2","0","61","0","0","4.2","224"
"03/19/2024 23:00","38.3","0","64","0","0","6","277"
"03/20/2024 00:00","37.4","0","74","0","0","5","269"
"03/20/2024 01:00","37","0","72","0","0","4.6","265"
"03/20/2024 02:00","37","0","72","0","0","4.1","306"
"03/20/2024 03:00","35.2","0","76","0","0","3.9","279"
"03/20/2024 04:00","34.7","0","80","0","0","1.8","234"
"03/20/2024 05:00","34","0","80","0","0","3.7","174"
"03/20/2024 06:00","33.7","0","79","0","0","5.6","183"
"03/20/2024 07:00","33.6","0","78","0","0","3.7","197"
"03/20/2024 08:00","35.2","0","76","0","0","3.9","218"
"03/20/2024 09:00","35.7","0","83","0","2","6.6","253"
"03/20/2024 10:00","29.2","0","94","4","2","8.5","9"
"03/20/2024 11:00","28.1","0","95","0","6","4.9","323"
"03/20/2024 12:00","27.5","0","95","0","11","5.4","314"
"03/20/2024 13:00","27.4","0","91","12","16","9","298"
"03/20/2024 14:00","29","0","70","10","17","8.1","309"
"03/20/2024 15:00","28.4","0","69","2","18","10.8","298"
"03/20/2024 16:00","28.9","0","65","4","25","8.4","306"
"03/20/2024 17:00","27.2","0","69","0","14","9.5","308"
"03/20/2024 18:00","27.3","0","63","0","11","9.7","305"
"03/20/2024 19:00","27","0","59","0","4","7.9","303"
"03/20/2024 20:00","25.9","0","61","0","2","8.6","310"
"03/20/2024 21:00","23.1","0","85","0","0","6.2","331"
"03/20/2024 22:00","24.5","0","76","0","0","8","330"
"03/20/2024 23:00","24.6","0","73","0","0","8","325"
"03/21/2024 00:00","23.9","0","79","0","0","6.9","337"
"03/21/2024 01:00","23.3","0","80","0","0","5.9","321"
"03/21/2024 02:00","23.4","0","79","0","0","6.6","328"
"03/21/2024 03:00","23.3","0","75","0","0","7.3","329"
"03/21/2024 04:00","22.8","0","75","0","0","8.2","333"
"03/21/2024 05:00","23.3","0","74","0","0","6.8","334"
"03/21/2024 06:00","23","0","73","0","0","7","331"
"03/21/2024 07:00","23","0","67","0","0","5.9","328"
"03/21/2024 08:00","22.9","0","63","0","1","5.6","327"
"03/21/2024 09:00","23.2","0","65","0","6","5.8","332"
"03/21/2024 10:00","23.5","0","62","0","13","5.6","323"
"03/21/2024 11:00","23.8","0","61","0","19","4.9","321"
"03/21/2024 12:00","23.9","0","60","0","28","5.9","307"
"03/21/2024 13:00","23.9","0","61","0","31","8.5","288"
"03/21/2024 14:00","24.5","0","64","0","28","6.3","306"
"03/21/2024 15:00","24.9","0","63","0","27","6.6","288"
"03/21/2024 16:00","25.4","0","63","0","28","6","301"
"03/21/2024 17:00","24.7","0","64","0","19","6.1","291"
"03/21/2024 18:00","24.9","0","61","0","14","6.3","283"
"03/21/2024 19:00","24.7","0","64","0","5","4.7","287"
"03/21/2024 20:00","24.9","0","63","0","1","3","284"
"03/21/2024 21:00","24.4","0","66","0","0","0","292"
"03/21/2024 22:00","22.3","0","70","0","0","3.8","157"
"03/21/2024 23:00","20","0","73","0","0","4.1","157"
"03/22/2024 00:00","19","0","75","0","0","3.8","146"
"03/22/2024 01:00","16.6","0","80","0","0","4.6","152"
"03/22/2024 02:00","17.7","0","80","0","0","3.5","135"
"03/22/2024 03:00","19.2","0","77","0","0","3.7","145"
"03/22/2024 04:00","20.8","0","73","0","0","5","114"
"03/22/2024 05:00","21.1","0","72","0","0","6.1","106"
"03/22/2024 06:00","20.1","0","74","0","0","7","152"
"03/22/2024 07:00","21","0","77","0","0","7.6","145"
"03/22/2024 08:00","21.6","0","75","0","0","5.8","158"
"03/22/2024 09:00","22.7","0","70","0","5","8.5","154"
"03/22/2024 10:00","24.4","0","64","0","11","4.5","136"
"03/22/2024 11:00","24.9","0","63","0","8","6.1","94"
"03/22/2024 12:00","25.8","0","61","0","9","5","69"
"03/22/2024 13:00","26.8","0","60","0","10","4.5","129"
"03/22/2024 14:00","28.5","0","60","0","13","2.3","72"
"03/22/2024 15:00","29.7","0","59","0","13","3","96"
"03/22/2024 16:00","30.7","0","58","0","10","2.8","95"
"03/22/2024 17:00","31.3","0","60","0","7","3.8","50"
"03/22/2024 18:00","29.7","0","72","0","4","4.9","38"
"03/22/2024 19:00","29.3","0","73","0","1","4.6","63"
"03/22/2024 20:00","27.7","0","82","0","0","4.9","60"
"03/22/2024 21:00","26.8","0","90","0","0","3.1","43"
"03/22/2024 22:00","27","0","94","12","0","4.5","35"
"03/22/2024 23:00","27.3","0","95","40","0","4.8","28"
"03/23/2024 00:00","27.5","0","96","60","0","6.5","25"
"03/23/2024 01:00","28.1","0","96","52","0","5.4","32"
"03/23/2024 02:00","28.1","0","97","60","0","8.3","29"
"03/23/2024 03:00","27.9","0","97","60","0","0","27"
"03/23/2024 04:00","27.6","0","97","60","0","0","24"
"03/23/2024 05:00","27.2","0","97","60","0","0","23"
"03/23/2024 06:00","27","0","97","60","0","7.2","22"
"03/23/2024 07:00","27","0","97","60","0","9.6","22"
"03/23/2024 08:00","26.8","0","98","56","0","10.2","18"
"03/23/2024 09:00","27.3","0","97","60","3","11","20"
"03/23/2024 10:00","27.3","0","96","60","5","13.1","17"
"03/23/2024 11:00","26.4","0","94","54","12","11.9","19"
"03/23/2024 12:00","27.4","0","90","60","39","10.1","5"
"03/23/2024 13:00","27.7","0","84","60","40","8.2","14"
"03/23/2024 14:00","28.6","0","78","60","41","0","13"
"03/23/2024 15:00","29.9","0.01","72","59","41","0","12"
"03/23/2024 16:00","31.3","0.04","67","58","41","5.1","11"
"03/23/2024 17:00","33.1","0.03","62","50","38","3.6","341"
"03/23/2024 18:00","32.7","0.02","62","0","28","4","336"
"03/23/2024 19:00","29.9","0","72","0","8","2.7","322"
"03/23/2024 20:00","30.9","0","70","0","2","5.7","336"
"03/23/2024 21:00","30.3","0","70","0","0","5.1","339"
"03/23/2024 22:00","28.8","0","71","0","0","5.5","344"
"03/23/2024 23:00","27.5","0","73","0","0","4.8","344"
"03/24/2024 00:00","25.8","0","73","0","0","4.4","356"
"03/24/2024 01:00","24.5","0","70","0","0","2.7","19"
"03/24/2024 02:00","23.8","0","69","0","0","3.6","349"
"03/24/2024 03:00","22.4","0","73","0","0","4","16"
"03/24/2024 04:00","22.1","0","70","0","0","4.2","18"
"03/24/2024 05:00","22.3","0","72","0","0","3.1","33"
"03/24/2024 06:00","21.8","0","70","0","0","3.5","22"
"03/24/2024 07:00","23.5","0","71","0","0","6.6","24"
"03/24/2024 08:00","23.7","0","73","0","3","4","63"
"03/24/2024 09:00","25.9","0","73","0","17","3.8","70"
"03/24/2024 10:00","27.8","0","69","0","35","5.6","56"
"03/24/2024 11:00","28.4","0","62","0","50","5.2","81"
"03/24/2024 12:00","31.2","0.02","52","0","60","3.6","100"
"03/24/2024 13:00","32.3","0","54","0","66","8.7","23"
"03/24/2024 14:00","32","0","58","0","68","9.8","25"
"03/24/2024 15:00","31.8","0","62","0","62","10.5","29"
"03/24/2024 16:00","32.5","0","63","0","41","8.9","39"
"03/24/2024 17:00","32.8","0","63","0","38","8.7","50"
"03/24/2024 18:00","33.7","0","62","0","28","8.7","35"
"03/24/2024 19:00","31.9","0","64","0","12","8.9","57"
"03/24/2024 20:00","30.8","0","66","0","1","7.9","64"
"03/24/2024 21:00","30.5","0","66","0","0","5.1","72"
"03/24/2024 22:00","30.7","0","64","0","0","2.6","85"
"03/24/2024 23:00","28.6","0","67","0","0","1.2","43"
"03/25/2024 00:00","35.6","0","54","0","0","9.2","163"
"03/25/2024 01:00","35.9","0","53","0","0","7.5","172"
"03/25/2024 02:00","36.5","0","51","0","0","7.4","177"
"03/25/2024 03:00","36.6","0","51","0","0","17.2","170"
"03/25/2024 04:00","36.7","0","50","0","0","17.4","173"
"03/25/2024 05:00","36.3","0","50","0","0","18.4","173"
"03/25/2024 06:00","36.2","0","52","0","0","17.6","171"
"03/25/2024 07:00","36.1","0.01","53","0","0","18.7","173"
"03/25/2024 08:00","36.9","0","52","0","4","19.3","171"
"03/25/2024 09:00","38.7","0","50","0","17","18.8","172"
"03/25/2024 10:00","42","0","46","0","31","8.1","192"
"03/25/2024 11:00","45.1","0","42","0","41","9.4","180"
"03/25/2024 12:00","49.3","0","39","0","59","9.4","178"
"03/25/2024 13:00","53.1","0","36","0","65","7.8","168"
"03/25/2024 14:00","56.6","0","34","0","67","7.8","184"
"03/25/2024 15:00","59.1","0","31","0","56","10.6","171"
"03/25/2024 16:00","60.9","0","29","0","41","15.2","166"
"03/25/2024 17:00","63","0","26","0","40","12.4","174"
"03/25/2024 18:00","63.2","0","25","0","29","13.1","173"
"03/25/2024 19:00","60.4","0","27","0","10","13.9","173"
"03/25/2024 20:00","57.1","0","29","0","2","13.8","166"
"03/25/2024 21:00","55","0","31","0","0","17.5","170"
"03/25/2024 22:00","52.8","0","33","0","0","17.3","166"
"03/25/2024 23:00","50.3","0","37","0","0","13.8","168"
"03/26/2024 00:00","49","0","40","0","0","12.5","177"
"03/26/2024 01:00","48.1","0","40","0","0","20.5","171"
"03/26/2024 02:00","47.3","0","41","0","0","20.8","170"
"03/26/2024 03:00","47.2","0","41","0","0","20.6","171"
"03/26/2024 04:00","46.8","0","40","0","0","18.8","176"
"03/26/2024 05:00","46.5","0","41","0","0","20.6","171"
"03/26/2024 06:00","45.9","0","43","0","0","20.4","170"
"03/26/2024 07:00","45.8","0","42","0","0","18.7","173"
"03/26/2024 08:00","46","0","41","0","0","19.2","176"
"03/26/2024 09:00","46","0","39","0","2","17.8","173"
"03/26/2024 10:00","42.1","0.03","56","0","2","18.3","177"
"03/26/2024 11:00","39.8","0.05","73","0","5","21.3","169"
"03/26/2024 12:00","40","0.09","83","54","5","22.3","164"
"03/26/2024 13:00","43.7","0","84","26","12","19.6","174"
"03/26/2024 14:00","46","0","84","0","10","20","170"
"03/26/2024 15:00","47.2","0","84","0","13","19.1","170"
"03/26/2024 16:00","46.8","0","87","0","7","17.2","168"
"03/26/2024 17:00","47.2","0.05","92","0","4","15.7","177"
"03/26/2024 18:00","47.7","0.03","92","0","4","17.5","172"
"03/26/2024 19:00","48.8","0.03","92","0","2","23","172"
"03/26/2024 20:00","46.9","0.03","89","10","0","19","172"
"03/26/2024 21:00","47.5","0.01","86","0","0","19.9","170"
"03/26/2024 22:00","48.8","0","85","0","0","16.2","178"
"03/26/2024 23:00","48.4","0","87","0","0","16.1","173"
"03/27/2024 00:00","47.4","0.02","91","0","0","15.2","173"
"03/27/2024 01:00","47.3","0.05","93","0","0","14.8","173"
"03/27/2024 02:00","47.8","0","94","0","0","11.4","181"
"03/27/2024 03:00","47.3","0","94","0","0","9.2","277"
"03/27/2024 04:00","45","0","95","42","0","3.6","245"
"03/27/2024 05:00","44.8","0.01","92","60","0","5.1","236"
"03/27/2024 06:00","43.5","0.02","92","60","0","5.4","225"
"03/27/2024 07:00","42.7","0.01","93","60","0","4.1","194"
"03/27/2024 08:00","42.6","0","91","60","1","5.4","268"
"03/27/2024 09:00","40.7","0","92","60","5","5.1","283"
"03/27/2024 10:00","39.7","0","91","47","8","6","277"
"03/27/2024 11:00","39.8","0","89","0","12","6.5","268"
"03/27/2024 12:00","39.7","0","88","0","12","8.7","282"
"03/27/2024 13:00","41","0","85","0","19","8.3","277"
"03/27/2024 14:00","38.5","0","89","0","15","8.3","284"
"03/27/2024 15:00","37.7","0","87","0","16","10.6","281"
"03/27/2024 16:00","37.5","0","86","0","16","8.5","271"
"03/27/2024 17:00","36.9","0","89","0","10","9.4","276"
"03/27/2024 18:00","36.2","0","89","0","6","6.4","286"
"03/27/2024 19:00","36.1","0","87","0","4","6.4","265"
"03/27/2024 20:00","35.6","0","88","0","1","6.5","282"
"03/27/2024 21:00","34.9","0","87","0","0","6.8","287"
"03/27/2024 22:00","33.7","0","87","0","0","4.1","257"
"03/27/2024 23:00","31.9","0","90","0","0","1.6","214"
"03/28/2024 00:00","31.4","0","92","0","0","0.6","225"
"03/28/2024 01:00","31.5","0","93","0","0","2.4","176"
"03/28/2024 02:00","33.1","0","89","0","0","2.6","288"
"03/28/2024 03:00","33.7","0","78","0","0","4.4","288"
"03/28/2024 04:00","33.3","0","76","0","0","4","278"
"03/28/2024 05:00","31.6","0","79","0","0","1.9","248"
"03/28/2024 06:00","30.8","0","76","0","0","1","266"
"03/28/2024 07:00","29.2","0","79","0","0","3.3","157"
"03/28/2024 08:00","29.5","0","83","0","3","2.5","169"
"03/28/2024 09:00","33.7","0","79","0","18","1.7","235"
"03/28/2024 10:00","35.3","0","71","0","32","2.4","265"
"03/28/2024 11:00","37.2","0","63","0","45","4.8","309"
"03/28/2024 12:00","38","0","61","0","61","7","288"
"03/28/2024 13:00","38.9","0","62","0","67","7.4","288"
"03/28/2024 14:00","39.1","0","61","0","70","9.1","276"
"03/28/2024 15:00","39.8","0","59","0","64","7.7","293"
"03/28/2024 16:00","39.2","0","56","0","42","9.7","284"
"03/28/2024 17:00","39.7","0","49","0","42","10.3","276"
"03/28/2024 18:00","40.1","0","55","0","31","8.8","275"
"03/28/2024 19:00","39.5","0","57","0","15","7.5","274"
"03/28/2024 20:00","38","0","59","0","3","4.9","248"
"03/28/2024 21:00","37","0","61","0","0","2.2","233"
"03/28/2024 22:00","35.9","0","63","0","0","4.3","176"
"03/28/2024 23:00","35.8","0","64","0","0","4.5","181"
"03/29/2024 00:00","36","0","66","0","0","3.4","213"
"03/29/2024 01:00","37.2","0","64","0","0","3.5","237"
"03/29/2024 02:00","36.1","0","69","0","0","4.2","285"
"03/29/2024 03:00","35","0","74","0","0","2","278"
"03/29/2024 04:00","33.9","0","74","0","0","1.9","289"
"03/29/2024 05:00","32.7","0","74","0","0","1.3","274"
"03/29/2024 06:00","31.9","0","74","0","0","1.6","292"
"03/29/2024 07:00","31.2","0","78","0","0","2.9","274"
"03/29/2024 08:00","32.3","0","82","0","2","3.5","310"
"03/29/2024 09:00","31.6","0","84","0","5","4.4","338"
"03/29/2024 10:00","32.1","0","85","0","7","6.1","354"
"03/29/2024 11:00","33.9","0","76","0","18","5.2","334"
"03/29/2024 12:00","35.7","0","67","0","45","6.1","331"
"03/29/2024 13:00","35.7","0","67","0","63","7.3","303"
"03/29/2024 14:00","35.8","0","66","0","47","6.6","302"
"03/29/2024 15:00","36.8","0","64","0","53","8","286"
"03/29/2024 16:00","38.2","0","61","0","49","7.2","302"
"03/29/2024 17:00","38.6","0","58","0","43","10","274"
"03/29/2024 18:00","38.8","0","58","0","31","9.6","265"
"03/29/2024 19:00","38.9","0","59","0","16","8.5","268"
"03/29/2024 20:00","37.5","0","59","0","3","4.1","264"
"03/29/2024 21:00","35.4","0","63","0","0","1.6","219"
"03/29/2024 22:00","34.2","0","65","0","0","1.5","157"
"03/29/2024 23:00","33.8","0","67","0","0","0.8","157"
"03/30/2024 00:00","33.4","0","74","0","0","0.4","240"
"03/30/2024 01:00","30.6","0","82","0","0","4.7","157"
"03/30/2024 02:00","30.8","0","85","0","0","8.2","156"
"03/30/2024 03:00","30.8","0","85","0","0","3.7","112"
"03/30/2024 04:00","29","0","88","0","0","3.6","135"
"03/30/2024 05:00","27.1","0","91","0","0","4.4","143"
"03/30/2024 06:00","27.9","0","94","0","0","3.3","157"
"03/30/2024 07:00","29.9","0","91","0","0","2.1","171"
"03/30/2024 08:00","30.3","0","89","0","2","2.2","189"
"03/30/2024 09:00","33.4","0","82","0","12","5.2","167"
"03/30/2024 10:00","37","0","77","0","21","6","177"
"03/30/2024 11:00","40.3","0","68","0","27","5.7","179"
"03/30/2024 12:00","42.8","0","60","0","19","4.4","191"
"03/30/2024 13:00","43.9","0","58","0","13","7.5","177"
"03/30/2024 14:00","42.5","0","72","0","15","6.8","179"
"03/30/2024 15:00","40.7","0.02","86","0","10","7.8","163"
"03/30/2024 16:00","41","0.07","92","48","5","5.5","166"
"03/30/2024 17:00","41.2","0.06","95","60","5","5.3","167"
"03/30/2024 18:00","41.5","0.02","95","60","3","0.2","327"
"03/30/2024 19:00","41","0","95","60","1","2.2","165"
"03/30/2024 20:00","40.1","0","97","60","0","2.4","22"
"03/30/2024 21:00","39.2","0","98","60","0","0.2","22"
"03/30/2024 22:00","39.2","0","98","60","0","0","22"
"03/30/2024 23:00","39.6","0","98","60","0","0","22"
"03/31/2024 00:00","38.2","0","97","60","0","0","22"
"03/31/2024 01:00","37.5","0","98","60","0","1.6","123"
"03/31/2024 02:00","38.5","0","99","60","0","1.3","196"
"03/31/2024 03:00","38.8","0","98","60","0","2.6","246"
"03/31/2024 04:00","37.7","0","99","60","0","2.7","313"
"03/31/2024 05:00","37.1","0.01","100","60","0","3.2","292"
"03/31/2024 06:00","37","0","99","60","0","1.7","293"
"03/31/2024 07:00","37","0.01","99","60","0","2.3","289"
"03/31/2024 08:00","37.3","0.01","99","60","0","0.7","270"
"03/31/2024 09:00","37.9","0","99","60","2","1.1","330"
"03/31/2024 10:00","37.9","0.01","99","60","4","2.4","348"
"03/31/2024 11:00","37.9","0","100","60","8","3.5","30"
"03/31/2024 12:00","39.1","0","99","60","11","1.9","12"
"03/31/2024 13:00","37.8","0","100","60","11","5.4","18"
"03/31/2024 14:00","38.6","0","100","60","18","2.9","21"
"03/31/2024 15:00","42.1","0","99","44","32","2.5","24"
"03/31/2024 16:00","43.5","0","92","0","23","1.7","265"
"03/31/2024 17:00","43.3","0","87","0","21","3.6","343"
"03/31/2024 18:00","40.9","0","88","0","19","2.5","357"
"03/31/2024 19:00","38.9","0","91","0","7","2.4","33"
"03/31/2024 20:00","38.2","0","93","0","1","1.2","22"
"03/31/2024 21:00","38.1","0","95","0","0","0","45"
"03/31/2024 22:00","37.7","0","96","0","0","0","90"
"03/31/2024 23:00","38.2","0","95","0","0","2.1","114"
"04/01/2024 00:00","38.6","0","94","0","0","2","134"
"04/01/2024 01:00","38.5","0","94","0","0","1.5","107"
"04/01/2024 02:00","39.4","0","95","0","0","3.6","164"
"04/01/2024 03:00","38.5","0","95","0","0","0.4","322"
"04/01/2024 04:00","39.2","0","95","0","0","2.6","159"
"04/01/2024 05:00","40.9","0","95","0","0","3.2","159"
"04/01/2024 06:00","39.8","0","96","0","0","1.1","73"
"04/01/2024 07:00","38.3","0","97","0","0","4.7","37"
"04/01/2024 08:00","37","0","98","0","0","6.3","24"
"04/01/2024 09:00","36.5","0","99","0","2","7.3","50"
"04/01/2024 10:00","36.9","0","99","0","4","6","29"
"04/01/2024 11:00","38.3","0","97","0","12","6","46"
"04/01/2024 12:00","42.7","0","91","0","29","4.5","31"
"04/01/2024 13:00","43.9","0","86","0","64","9.4","16"
"04/01/2024 14:00","45","0","84","0","65","7.4","46"
"04/01/2024 15:00","47","0","78","0","64","9.4","26"
"04/01/2024 16:00","47.3","0","74","0","43","9.6","26"
"04/01/2024 17:00","47.7","0","69","0","43","7.7","34"
"04/01/2024 18:00","46.7","0","67","0","31","8.9","25"
"04/01/2024 19:00","44.8","0","68","0","14","6.9","39"
"04/01/2024 20:00","43.4","0","70","0","1","7.6","56"
"04/01/2024 21:00","44.2","0","65","0","0","8.4","63"
"04/01/2024 22:00","45","0","62","0","0","9.6","73"
"04/01/2024 23:00","45.8","0","66","16","0","8.1","126"
"04/02/2024 00:00","43.4","0.04","80","60","0","0.2","329"
"04/02/2024 01:00","43.3","0.05","88","60","0","8.5","114"
"04/02/2024 02:00","44.5","0","85","26","0","5.3","60"
"04/02/2024 03:00","44.5","0","85","19","0","3.1","58"
"04/02/2024 04:00","43.3","0.03","91","41","0","4.7","55"
"04/02/2024 05:00","42","0.01","95","60","0","3","28"
"04/02/2024 06:00","43.9","0","95","60","0","5.4","97"
"04/02/2024 07:00","43.5","0.01","96","60","0","4.2","25"
"04/02/2024 08:00","44.6","0.02","96","60","0","2.8","107"
"04/02/2024 09:00","46","0.09","96","60","2","2.1","103"
"04/02/2024 10:00","45.3","0.04","96","60","4","3.8","32"
"04/02/2024 11:00","47.6","0.02","97","60","12","2","100"
"04/02/2024 12:00","47.6","0.01","96","36","14","3.3","15"
"04/02/2024 13:00","45.1","0","97","15","14","7.3","27"
"04/02/2024 14:00","43.1","0","98","0","14","7.3","37"
"04/02/2024 15:00","46.4","0","98","0","21","4.6","8"
"04/02/2024 16:00","55.1","0","87","0","23","7.7","150"
"04/02/2024 17:00","55.2","0","84","0","16","7.4","180"
"04/02/2024 18:00","53.4","0","85","0","6","9.2","160"
"04/02/2024 19:00","51.9","0","87","0","6","13.4","162"
"04/02/2024 20:00","50.8","0","89","0","1","14.7","165"
"04/02/2024 21:00","51","0","91","0","0","11","152"
"04/02/2024 22:00","51.4","0","92","0","0","14.7","166"
"04/02/2024 23:00","51.7","0","90","0","0","16.9","164"
"04/03/2024 00:00","51.3","0","90","0","0","16.9","174"
"04/03/2024 01:00","50.6","0","90","0","0","20.7","171"
"04/03/2024 02:00","49.2","0.03","93","0","0","23.2","166"
"04/03/2024 03:00","49.6","0","92","0","0","18.8","170"
"04/03/2024 04:00","48.4","0","90","0","0","15.3","180"
"04/03/2024 05:00","47.1","0.06","94","0","0","17.5","163"
"04/03/2024 06:00","47","0","92","0","0","16.9","173"
"04/03/2024 07:00","46.9","0","91","0","0","18","171"
"04/03/2024 08:00","45.8","0","90","0","0","3.8","301"
"04/03/2024 09:00","42","0.09","95","52","1","2.7","1"
"04/03/2024 10:00","41.7","0.13","97","60","3","2.7","280"
"04/03/2024 11:00","41","0.06","98","60","4","3.3","318"
"04/03/2024 12:00","38","0.03","98","60","4","3.2","345"
"04/03/2024 13:00","37.7","0.02","98","60","9","3.6","337"
"04/03/2024 14:00","37.4","0.03","99","60","10","3.3","327"
"04/03/2024 15:00","36.4","0.02","100","60","8","4.5","329"
"04/03/2024 16:00","35.8","0.05","99","60","7","3.9","345"
"04/03/2024 17:00","35.1","0.03","100","60","6","3","64"
"04/03/2024 18:00","34.9","0.04","99","60","4","1.3","124"
"04/03/2024 19:00","35.3","0.03","98","60","1","4.1","167"
"04/03/2024 20:00","35.3","0","99","60","3","3.9","154"
"04/03/2024 21:00","34.5","0","97","60","0","6.8","178"
"04/03/2024 22:00","34.1","0","98","46","0","7.6","164"
"04/03/2024 23:00","34.8","0","97","0","0","7.4","164"
"04/04/2024 00:00","34.5","0","98","0","0","9.9","169"
"04/04/2024 01:00","33.7","0","97","0","0","8.7","170"
"04/04/2024 02:00","34.3","0","97","0","0","8.4","168"
"04/04/2024 03:00","34.8","0","97","0","0","5.9","183"
"04/04/2024 04:00","34.7","0","98","0","0","8","176"
"04/04/2024 05:00","35","0","97","0","0","7.4","169"
"04/04/2024 06:00","35.2","0.01","97","0","0","6.5","176"
"04/04/2024 07:00","35","0.04","97","0","0","5.7","163"
"04/04/2024 08:00","35.2","0.03","98","41","2","2.2","189"
"04/04/2024 09:00","36.8","0.01","98","60","6","3.4","194"
"04/04/2024 10:00","36.5","0","98","60","5","4.3","284"
"04/04/2024 11:00","35.7","0.01","97","60","10","3.4","280"
"04/04/2024 12:00","36.2","0.02","98","60","17","3.9","285"
"04/04/2024 13:00","36.3","0.01","97","60","15","3.4","290"
"04/04/2024 14:00","36.1","0.02","97","60","16","3.7","296"
"04/04/2024 15:00","36.2","0.03","98","60","19","4.8","296"
"04/04/2024 16:00","35.7","0.03","98","60","19","4.1","315"
"04/04/2024 17:00","35.4","0.02","99","60","13","2.5","303"
"04/04/2024 18:00","36.4","0","99","60","11","2.5","330"
"04/04/2024 19:00","35.6","0","98","60","1","2.7","323"
"04/04/2024 20:00","35.8","0","99","60","0","9.2","6"
"04/04/2024 21:00","35.2","0","99","60","0","7.4","23"
"04/04/2024 22:00","34.7","0","98","60","0","6.2","35"
"04/04/2024 23:00","33.6","0","99","60","0","5.4","27"
"04/05/2024 00:00","32","0","100","60","0","4.7","28"
"04/05/2024 01:00","31.9","0","99","60","0","4.3","27"
"04/05/2024 02:00","31.7","0","99","60","0","5.7","19"
"04/05/2024 03:00","31.2","0","100","60","0","4.5","12"
